day,segment,stock_id,symbol,brief
13,D,11,MARUTI,"MARUTI (Maruti Suzuki) from the Auto space ended largely unchanged by 0.19% in the midday segment and traded with normal participation, as traders reacted to monthly volume prints, pricing actions and festival demand expectations and the broader tone in Indian equities for the day."
13,D,12,BAJAJFINSV,"BAJAJFINSV (Bajaj Finserv) from the Financial Services space drifted lower by -0.57% in the midday segment and traded with normal participation, as traders reacted to changes in retail credit demand and risk appetite in NBFC names and the broader tone in Indian equities for the day."
13,D,13,HDFCLIFE,"HDFCLIFE (HDFC Life) from the Insurance space ended largely unchanged by -0.31% in the midday segment and traded with normal participation, as traders reacted to persistency trends, protection mix and management outlook on premiums and the broader tone in Indian equities for the day."
13,D,14,SUNPHARMA,"SUNPHARMA (Sun Pharma) from the Pharma space inched higher by 0.81% in the midday segment and traded with normal participation, as traders reacted to US pricing, domestic demand and regulatory updates and the broader tone in Indian equities for the day."
13,D,15,CIPLA,"CIPLA (Cipla) from the Pharma space ended largely unchanged by 0.13% in the midday segment and traded with normal participation, as traders reacted to US pricing, domestic demand and regulatory updates and the broader tone in Indian equities for the day."
13,C,1,HDFCBANK,"HDFCBANK (HDFC Bank) from the Banking space ended largely unchanged by 0.06% in the closing segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
13,C,2,ICICIBANK,"ICICIBANK (ICICI Bank) from the Banking space inched higher by 1.04% in the closing segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
13,C,3,SBIN,"SBIN (SBI) from the Banking space drifted lower by -1.24% in the closing segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
13,C,4,RELIANCE,"RELIANCE (Reliance) from the Energy space ended largely unchanged by -0.30% in the closing segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
13,C,5,TCS,"TCS (TCS) from the IT space drifted lower by -1.25% in the closing segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
13,C,6,INFY,"INFY (Infosys) from the IT space ended largely unchanged by 0.22% in the closing segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
13,C,7,WIPRO,"WIPRO (Wipro) from the IT space ended largely unchanged by -0.36% in the closing segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
13,C,8,HINDUNILVR,"HINDUNILVR (HUL) from the FMCG space corrected sharply by -4.41% in the closing segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
13,C,9,ITC,"ITC (ITC) from the FMCG space ended largely unchanged by 0.08% in the closing segment and traded with normal participation, as traders reacted to demand trends in rural and urban markets along with input cost commentary and the broader tone in Indian equities for the day."
13,C,10,TATAMOTORS,"TATAMOTORS (Tata Motors) from the Auto space ended largely unchanged by 0.28% in the closing segment and traded with normal participation, as traders reacted to monthly volume prints, pricing actions and festival demand expectations and the broader tone in Indian equities for the day."
13,C,11,MARUTI,"MARUTI (Maruti Suzuki) from the Auto space ended largely unchanged by -0.04% in the closing segment and traded with normal participation, as traders reacted to monthly volume prints, pricing actions and festival demand expectations and the broader tone in Indian equities for the day."
13,C,12,BAJAJFINSV,"BAJAJFINSV (Bajaj Finserv) from the Financial Services space inched higher by 0.92% in the closing segment and traded with normal participation, as traders reacted to changes in retail credit demand and risk appetite in NBFC names and the broader tone in Indian equities for the day."
13,C,13,HDFCLIFE,"HDFCLIFE (HDFC Life) from the Insurance space ended largely unchanged by -0.41% in the closing segment and traded with normal participation, as traders reacted to persistency trends, protection mix and management outlook on premiums and the broader tone in Indian equities for the day."
13,C,14,SUNPHARMA,"SUNPHARMA (Sun Pharma) from the Pharma space ended largely unchanged by 0.38% in the closing segment and traded with normal participation, as traders reacted to US pricing, domestic demand and regulatory updates and the broader tone in Indian equities for the day."
13,C,15,CIPLA,"CIPLA (Cipla) from the Pharma space ended largely unchanged by -0.35% in the closing segment and traded with normal participation, as traders reacted to US pricing, domestic demand and regulatory updates and the broader tone in Indian equities for the day."
14,M,1,HDFCBANK,"HDFCBANK (HDFC Bank) from the Banking space drifted lower by -0.52% in the morning segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
14,M,2,ICICIBANK,"ICICIBANK (ICICI Bank) from the Banking space ended largely unchanged by -0.13% in the morning segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
14,M,3,SBIN,"SBIN (SBI) from the Banking space ended largely unchanged by 0.14% in the morning segment and traded with normal participation, as traders reacted to shifts in rate expectations and commentary on loan growth and the broader tone in Indian equities for the day."
14,M,4,RELIANCE,"RELIANCE (Reliance) from the Energy space inched higher by 0.87% in the morning segment and traded with normal participation, as traders reacted to movements in crude prices and refining or petrochemical margins and the broader tone in Indian equities for the day."
14,M,5,TCS,"TCS (TCS) from the IT space inched higher by 0.89% in the morning segment and traded with normal participation, as traders reacted to deal wins, margin commentary and global tech cues and the broader tone in Indian equities for the day."
